i,t,y1,y2,y3,y4,dy1,dy2,dy3,dy4
3505,14.952867923679293,-.618246493224866,-.640433101703587,.327757613107146,.285799978467372,.327757613107146,.285799978467372,.830457382971301,-.371470329050205
3506,14.957135294662077,-.617493660262350,-.638960407472902,.331039148010889,.284690370951858,.331039148010889,.284690370951858,.832639465035732,-.373692784119347
3507,14.961402665644862,-.616740827299834,-.637487713242218,.334320682914631,.283580763436343,.334320682914631,.283580763436343,.834843232711946,-.375902990645198
3508,14.965670036627648,-.615987994337318,-.636015019011533,.337602217818375,.282471155920828,.337602217818375,.282471155920828,.837068850320159,-.378100888328797
3509,14.969937407610432,-.615235161374803,-.634542324780849,.340883752722118,.281361548405313,.340883752722118,.281361548405313,.839316483668552,-.380286416609255
3510,14.974204778593219,-.614482328412287,-.633069630550165,.344165287625862,.280251940889798,.344165287625862,.280251940889798,.841586300068684,-.382459514664122
3511,14.978472149576003,-.612730973391787,-.632006197414332,.347989573063106,.278843251572618,.347989573063106,.278843251572618,.844000404020428,-.384233770070052
3512,14.982739520558788,-.610419930256837,-.631172161885355,.352118079143533,.277266921963167,.352118079143533,.277266921963167,.846496617500093,-.385749392785986
3513,14.987006891541574,-.608108887121885,-.630338126356378,.356246585223962,.275690592353716,.356246585223962,.275690592353716,.849004659487234,-.387216054681492
3514,14.991274262524358,-.605797843986935,-.629504090827402,.360375091304389,.274114262744265,.360375091304389,.274114262744265,.851524485619364,-.388633280946068
3515,14.995541633507143,-.603486800851985,-.628670055298425,.364503597384816,.272537933134814,.364503597384816,.272537933134814,.854056048867276,-.390000591931920
3516,14.999809004489929,-.601175757717033,-.627836019769448,.368632103465245,.270961603525362,.368632103465245,.270961603525362,.856599299468051,-.391317503111588
3517,15.004076375472714,-.598864714582083,-.627001984240471,.372760609545673,.269385273915911,.372760609545673,.269385273915911,.859154184856617,-.392583525035553
3518,15.008343746455500,-.596553671447132,-.626167948711495,.376889115626101,.267808944306460,.376889115626101,.267808944306460,.861720649595836,-.393798163289843
3519,15.012611117438285,-.594242628312181,-.625333913182518,.381017621706529,.266232614697009,.381017621706529,.266232614697009,.864298635305072,-.394960918453642
3520,15.016878488421069,-.591931585177231,-.624499877653541,.385146127786956,.264656285087558,.385146127786956,.264656285087558,.866888080587223,-.396071286056934
3521,15.021145859403855,-.589620542042280,-.623665842124565,.389274633867385,.263079955478106,.389274633867385,.263079955478106,.869488920954188,-.397128756538192
3522,15.025413230386640,-.587309498907329,-.622831806595588,.393403139947812,.261503625868655,.393403139947812,.261503625868655,.872101088750717,-.398132815202128
3523,15.029680601369426,-.584998455772378,-.621997771066611,.397531646028241,.259927296259203,.397531646028241,.259927296259203,.874724513076656,-.399082942177527
3524,15.033947972352211,-.582687412637428,-.621163735537635,.401660152108668,.258350966649752,.401660152108668,.258350966649752,.877359119707499,-.399978612375196
3525,15.038215343334995,-.580376369502477,-.620329700008658,.405788658189095,.256774637040301,.405788658189095,.256774637040301,.880004831013266,-.400819295446025
3526,15.042482714317782,-.578065326367526,-.619495664479681,.409917164269524,.255198307430850,.409917164269524,.255198307430850,.882661565875643,-.401604455739208
3527,15.046750085300566,-.575754283232575,-.618661628950705,.414045670349952,.253621977821399,.414045670349952,.253621977821399,.885329239603354,-.402333552260624
3528,15.051017456283351,-.573443240097625,-.617827593421728,.418174176430379,.252045648211948,.418174176430379,.252045648211948,.888007763845750,-.403006038631419
3529,15.055284827266137,-.571132196962674,-.616993557892751,.422302682510808,.250469318602496,.422302682510808,.250469318602496,.890697046504561,-.403621363046815
3530,15.059552198248921,-.568821153827723,-.616159522363775,.426431188591235,.248892988993045,.426431188591235,.248892988993045,.893396991643775,-.404178968235143
3531,15.063819569231708,-.566510110692772,-.615325486834798,.430559694671664,.247316659383593,.430559694671664,.247316659383593,.896107499397631,-.404678291417174
3532,15.068086940214492,-.564199067557822,-.614491451305821,.434688200752091,.245740329774142,.434688200752091,.245740329774142,.898828465876662,-.405118764265731
3533,15.072354311197277,-.561888024422871,-.613657415776845,.438816706832518,.244164000164691,.438816706832518,.244164000164691,.901559783071771,-.405499812865642
3534,15.076621682180063,-.559576981287920,-.612823380247868,.442945212912947,.242587670555240,.442945212912947,.242587670555240,.904301338756302,-.405820857674044
3535,15.080889053162847,-.557265938152970,-.611989344718891,.447073718993375,.241011340945789,.447073718993375,.241011340945789,.907053016386041,-.406081313481086
3536,15.085156424145632,-.554954895018019,-.611155309189915,.451202225073802,.239435011336338,.451202225073802,.239435011336338,.909814694997165,-.406280589371049
3537,15.089423795128418,-.552643851883068,-.610321273660938,.455330731154231,.237858681726886,.455330731154231,.237858681726886,.912586249102033,-.406418088683925
3538,15.093691166111203,-.550332808748118,-.609487238131961,.459459237234658,.236282352117435,.459459237234658,.236282352117435,.915367548582834,-.406493208977492
